species,decimalLongitude,decimalLatitude
Gentianella campestris,10.379683,60.636079
Gentianella campestris,8.990842,61.651832
Gentianella campestris,15.310472,67.000843
Gentianella campestris,14.398134,67.180106
Gentianella campestris,15.177261,67.091579
Gentianella campestris,8.819588,61.47864
Gentianella campestris,14.394928,66.937576
Gentianella campestris,8.624276,61.057369
Gentianella campestris,11.867679,65.70464
Gentianella campestris,9.54796,62.664305
Gentianella campestris,14.171211,66.783796
Gentianella campestris,12.955117,66.228968
Gentianella campestris,14.998865,66.725318
Gentianella campestris,25.985692,71.00783
Gentianella campestris,14.753095,67.416881
Gentianella campestris,8.444685,61.790845
Gentianella campestris,8.558789,61.063716
Gentianella campestris,13.381781,66.00757
Gentianella campestris,14.40754,67.183872
Gentianella campestris,8.436681,62.068409
Gentianella campestris,9.64892,62.48932
Gentianella campestris,11.7047,62.6406
Gentianella campestris,13.7829,66.1608
Gentianella campestris,16.15084,59.20495
Gentianella campestris,16.44589,62.2476
Gentianella campestris,16.7329,62.37916
Gentianella campestris,17.30731,60.0373
Gentianella campestris,17.61276,60.13426
Gentianella campestris,14.04175,56.81083
Gentianella campestris,15.18313,58.19487
Gentianella campestris,12.62858,62.53369
Gentianella campestris,15.04083,60.30636
Gentianella campestris,12.4373,63.25941
Gentianella campestris,12.95017,63.14812
Gentianella campestris,12.92514,63.15104
Gentianella campestris,14.19583,62.50993
Gentianella campestris,12.97386,63.4009
Gentianella campestris,14.03786,63.40022
Gentianella campestris,10.016293,62.251389
Gentianella campestris,10.04022,62.245691
Gentianella campestris,9.734497,62.222914
Gentianella campestris,9.775995,62.208326
Gentianella campestris,9.804727,62.194293
Gentianella campestris,17.54854,58.97132
Gentianella campestris,13.08547,63.40997
Gentianella campestris,8.235176,60.611301
Gentianella campestris,8.449912,60.894881
Gentianella campestris,8.423543,60.913113
Gentianella campestris,12.822095,67.834956
Gentianella campestris,12.994489,68.007978
Gentianella campestris,12.850046,67.851995
Gentianella campestris,13.089388,68.110509
Gentianella campestris,12.835969,67.845824
Gentianella campestris,12.85681,67.859128
Gentianella campestris,13.077586,68.06811
Gentianella campestris,12.87226,67.845438
Gentianella campestris,12.862028,67.852026
Gentianella campestris,12.871216,67.855583
Gentianella campestris,9.313059,60.883476
Gentianella campestris,13.334381,66.003241
Gentianella campestris,9.18838,61.045751
Gentianella campestris,9.144152,60.99017
Gentianella campestris,11.395826,62.449155
Gentianella campestris,10.413422,62.501191
Gentianella campestris,10.374252,62.522499
Gentianella campestris,10.376278,62.507469
Gentianella campestris,12.73609,60.26799
Gentianella campestris,12.72333,59.95852
Gentianella campestris,18.171,59.80536
Gentianella campestris,9.514429,60.673848
Gentianella campestris,17.77125,62.57149
Gentianella campestris,16.11457,63.6478
Gentianella campestris,11.26052,58.42847
Gentianella campestris,14.97933,59.47053
Gentianella campestris,16.08684,59.78731
Gentianella campestris,14.76665,63.13896
Gentianella campestris,14.65903,63.23273
Gentianella campestris,14.60655,63.25704
Gentianella campestris,15.13713,62.72213
Gentianella campestris,14.87182,63.08523
Gentianella campestris,13.64527,63.31855
Gentianella campestris,15.05243,63.41785
Gentianella campestris,14.69621,63.19972
Gentianella campestris,13.88207,62.43542
Gentianella campestris,18.47498,60.27859
Gentianella campestris,12.79817,59.9172
Gentianella campestris,13.36343,55.69829
Gentianella campestris,15.95195,56.98742
Gentianella campestris,18.41177,60.42479
Gentianella campestris,6.634973,58.072044
Gentianella campestris,17.38486,59.98335
Gentianella campestris,17.34126,60.60521
Gentianella campestris,14.42749,57.8066
Gentianella campestris,15.6523,59.59562
Gentianella campestris,9.712414,59.581036
Gentianella campestris,13.61364,58.44005
Gentianella campestris,14.592216,67.277849
Gentianella campestris,14.472811,67.233123
Gentianella campestris,14.405887,67.220062
Gentianella campestris,14.059146,67.153254
Gentianella campestris,14.599357,67.402104
Gentianella campestris,14.634463,67.287153
Gentianella campestris,8.800004,61.225309
Gentianella campestris,14.068776,67.142275
Gentianella campestris,8.737706,63.646631
Gentianella campestris,14.085323,67.158509
Gentianella campestris,9.293682,61.822154
Gentianella campestris,7.26499,60.380408
Gentianella campestris,7.997171,62.428244
Gentianella campestris,9.85354,61.030636
Gentianella campestris,7.202099,62.905035
Gentianella campestris,14.514951,67.340658
Gentianella campestris,9.553314,61.642911
Gentianella campestris,14.250038,66.764804
Gentianella campestris,9.41429,61.60808
Gentianella campestris,8.303245,61.718901
Gentianella campestris,5.396288,59.853909
Gentianella campestris,14.649277,67.019617
Gentianella campestris,10.068641,59.737796
Gentianella campestris,8.802295,61.483195
Gentianella campestris,14.495287,67.02952
Gentianella campestris,8.663083,61.152635
Gentianella campestris,13.877534,67.38592
Gentianella campestris,11.055719,63.196021
Gentianella campestris,9.586084,62.276892
Gentianella campestris,8.040416,61.642194
Gentianella campestris,11.668568,59.976479
Gentianella campestris,12.05469,62.348726
Gentianella campestris,9.885439,61.023364
Gentianella campestris,10.569605,61.714125
Gentianella campestris,8.829424,61.487518
Gentianella campestris,9.500277,62.833944
Gentianella campestris,9.795526,62.802979
Gentianella campestris,14.443679,66.956596
Gentianella campestris,9.207049,61.849883
Gentianella campestris,8.347568,60.973304
Gentianella campestris,14.03756,66.773099
Gentianella campestris,9.076308,61.75967
Gentianella campestris,14.37291,66.921884
Gentianella campestris,8.331659,60.99587
Gentianella campestris,15.300896,66.934455
Gentianella campestris,16.516551,69.0547
Gentianella campestris,14.233168,66.762344
Gentianella campestris,8.980925,61.275814
Gentianella campestris,8.861835,61.51713
Gentianella campestris,8.239339,61.723221
Gentianella campestris,14.745962,67.080891
Gentianella campestris,9.269697,60.060819
Gentianella campestris,10.087128,59.718342
Gentianella campestris,9.542273,62.219306
Gentianella campestris,17.44877,62.91962
Gentianella campestris,14.22023,63.55344
Gentianella campestris,16.71256,59.34512
Gentianella campestris,14.4265,57.81404
Gentianella campestris,10.1685,59.834
Gentianella campestris,10.1863,59.8338
Gentianella campestris,11.6288,62.3348
Gentianella campestris,11.7569,61.6946
Gentianella campestris,11.9142,61.8041
Gentianella campestris,17.20624,62.58893
Gentianella campestris,10.611053,60.639822
Gentianella campestris,13.19099,63.25947
Gentianella campestris,15.26501,63.03809
Gentianella campestris,14.77236,63.41729
Gentianella campestris,16.31607,58.10402
Gentianella campestris,17.58974,60.56679
Gentianella campestris,9.46115,62.23665
Gentianella campestris,9.40964,62.22863
Gentianella campestris,15.24982,66.93685
Gentianella campestris,15.23691,66.93619
Gentianella campestris,14.05155,67.12133
Gentianella campestris,14.35972,67.205
Gentianella campestris,14.87148,67.54992
Gentianella campestris,14.6899,67.49087
Gentianella campestris,14.80709,67.52929
Gentianella campestris,14.48634,67.236002
Gentianella campestris,9.697827,62.603282
Gentianella campestris,10.508593,60.325892
Gentianella campestris,10.50166,62.1794
Gentianella campestris,9.6914,62.606698
Gentianella campestris,9.711174,62.612424
Gentianella campestris,8.416245,61.749428
Gentianella campestris,8.227837,61.716825
Gentianella campestris,14.23182,63.53283
Gentianella campestris,14.81809,63.33021
Gentianella campestris,14.81984,63.09617
Gentianella campestris,14.8262,63.22314
Gentianella campestris,13.92793,63.49001
Gentianella campestris,12.9323,63.1307
Gentianella campestris,13.98248,63.49619
Gentianella campestris,14.48881,63.33795
Gentianella campestris,14.49942,62.96222
Gentianella campestris,17.93323,63.63653
Gentianella campestris,16.25178,58.88112
Gentianella campestris,8.404361,61.625517
Gentianella campestris,11.656926,59.816658
Gentianella campestris,17.80489,62.54085
Gentianella campestris,18.48464,59.62964
Gentianella campestris,18.20526,59.77626
Gentianella campestris,18.07894,59.62183
Gentianella campestris,17.92504,59.66841
Gentianella campestris,17.9459,59.66102
Gentianella campestris,14.87095,59.93621
Gentianella campestris,15.15924,62.73042
Gentianella campestris,13.47763,57.98954
Gentianella campestris,16.13256,59.83622
Gentianella campestris,15.16094,58.09065
Gentianella campestris,15.78751,57.59526
Gentianella campestris,15.57258,58.13754
Gentianella campestris,18.87219,59.9542
Gentianella campestris,16.59302,62.65218
Gentianella campestris,13.42795,58.57304
Gentianella campestris,15.44225,58.87978
Gentianella campestris,15.84043,62.56275
Gentianella campestris,17.73509,60.10063
Gentianella campestris,15.74809,60.14039
Gentianella campestris,11.61568,57.76567
Gentianella campestris,15.098308,68.992519
Gentianella campestris,9.719574,59.002906
Gentianella campestris,10.666524,60.019704
Gentianella campestris,8.65905,61.047417
Gentianella campestris,9.489937,61.659598
Gentianella campestris,14.560209,67.171241
Gentianella campestris,7.165232,60.25069
Gentianella campestris,10.896241,62.192933
Gentianella campestris,14.479136,67.173095
Gentianella campestris,9.904465,58.967224
Gentianella campestris,9.383361,61.066988
Gentianella campestris,9.674972,61.609143
Gentianella campestris,16.543293,68.718666
Gentianella campestris,14.611439,66.988492
Gentianella campestris,9.384215,61.074198
Gentianella campestris,20.769552,69.698806
Gentianella campestris,13.166275,68.099196
Gentianella campestris,13.932295,66.759955
Gentianella campestris,9.035228,61.487003
Gentianella campestris,9.716061,62.183993
Gentianella campestris,10.302778,63.399522
Gentianella campestris,9.602254,61.692719
Gentianella campestris,16.17184,68.314698
Gentianella campestris,10.648863,60.026777
Gentianella campestris,14.852745,66.775129
Gentianella campestris,5.151353,60.288147
Gentianella campestris,8.648818,61.046591
Gentianella campestris,10.266127,62.222132
Gentianella campestris,9.517722,60.791777
Gentianella campestris,8.298394,60.7202
Gentianella campestris,13.681306,66.687934
Gentianella campestris,9.030782,61.831561
Gentianella campestris,9.082974,61.732012
Gentianella campestris,9.393198,61.064946
Gentianella campestris,10.669982,60.025687
Gentianella campestris,12.72631,60.56663
Gentianella campestris,18.51227,59.75531
Gentianella campestris,16.863686,68.744284
Gentianella campestris,15.869267,69.242749
Gentianella campestris,9.41085,61.064702
Gentianella campestris,15.40466,58.06756
Gentianella campestris,10.1825,59.7261
Gentianella campestris,10.1822,59.7171
Gentianella campestris,11.658,62.588
Gentianella campestris,11.4571,62.6753
Gentianella campestris,8.1056,62.3187
Gentianella campestris,8.017,62.2666
Gentianella campestris,15.07062,60.59502
Gentianella campestris,12.7081,56.44991
Gentianella campestris,11.4846,58.26265
Gentianella campestris,18.01405,59.65219
Gentianella campestris,17.99288,59.65153
Gentianella campestris,15.84532,57.18406
Gentianella campestris,11.0789,58.83741
Gentianella campestris,18.26244,59.78131
Gentianella campestris,18.23565,59.73702
Gentianella campestris,19.00474,59.78588
Gentianella campestris,14.88588,57.86856
Gentianella campestris,14.61595,57.92482
Gentianella campestris,14.59902,57.87028
Gentianella campestris,11.22346,58.64882
Gentianella campestris,15.43386,58.19633
Gentianella campestris,14.47048,57.68634
Gentianella campestris,17.05108,60.49926
Gentianella campestris,14.55558,63.27253
Gentianella campestris,13.52219,58.17248
Gentianella campestris,15.64,61.9187
Gentianella campestris,15.24243,58.73682
Gentianella campestris,17.02798,59.15933
Gentianella campestris,12.66618,56.45381
Gentianella campestris,16.09613,61.38597
Gentianella campestris,8.656267,60.962444
Gentianella campestris,9.510232,62.242169
Gentianella campestris,9.423256,62.232211
Gentianella campestris,9.425339,62.184683
Gentianella campestris,9.532929,62.215262
Gentianella campestris,9.430742,62.179684
Gentianella campestris,9.38568,62.188336
Gentianella campestris,9.447956,62.233291
Gentianella campestris,9.51447,62.235637
Gentianella campestris,9.878777,61.260944
Gentianella campestris,16.78007,58.51936
Gentianella campestris,15.40534,60.35195
Gentianella campestris,17.91622,59.65045
Gentianella campestris,18.43747,59.99313
Gentianella campestris,17.35979,60.60218
Gentianella campestris,18.43374,60.12434
Gentianella campestris,18.04984,60.48585
Gentianella campestris,17.5172,60.53963
Gentianella campestris,14.52986,58.73725
Gentianella campestris,16.98883,58.74324
Gentianella campestris,18.52105,59.74395
Gentianella campestris,12.59616,59.9308
Gentianella campestris,12.76258,59.92011
Gentianella campestris,12.18666,59.28866
Gentianella campestris,16.72359,58.45085
Gentianella campestris,15.63752,58.88833
Gentianella campestris,16.89371,58.50917
Gentianella campestris,9.993912,59.715522
Gentianella campestris,9.43789,62.73874
Gentianella campestris,9.41341,62.72067
Gentianella campestris,8.90114,62.43629
Gentianella campestris,8.89413,62.43945
Gentianella campestris,8.88994,62.44706
Gentianella campestris,8.92508,62.45925
Gentianella campestris,8.92729,62.46719
Gentianella campestris,8.93802,62.48052
Gentianella campestris,8.9436,62.48685
Gentianella campestris,8.8825,62.50145
Gentianella campestris,8.86749,62.49799
Gentianella campestris,8.89263,62.50225
Gentianella campestris,8.90379,62.50327
Gentianella campestris,8.95399,62.5041
Gentianella campestris,8.851887,59.627893
Gentianella campestris,15.000948,67.789583
Gentianella campestris,14.969638,67.785706
Gentianella campestris,14.986038,67.78795
Gentianella campestris,12.785385,66.287287
Gentianella campestris,12.756225,66.229701
Gentianella campestris,12.781364,66.28232
Gentianella campestris,12.688526,66.024782
Gentianella campestris,9.163668,60.333325
Gentianella campestris,8.378071,59.345816
Gentianella campestris,9.956563,59.709334
Gentianella campestris,8.467345,60.879455
Gentianella campestris,9.425152,60.967643
Gentianella campestris,14.39475,63.26555
Gentianella campestris,18.75506,59.9925
Gentianella campestris,12.33977,62.54127
Gentianella campestris,13.59454,58.53074
Gentianella campestris,17.5821,60.57475
Gentianella campestris,17.59467,60.57547
Gentianella campestris,15.60801,62.71647
Gentianella campestris,17.53026,60.53663
Gentianella campestris,13.39084,55.6515
Gentianella campestris,14.94126,63.01949
Gentianella campestris,15.69742,62.69289
Gentianella campestris,17.01802,62.66001
Gentianella campestris,17.9226,59.65654
Gentianella campestris,17.92391,59.66248
Gentianella campestris,17.91406,59.64566
Gentianella campestris,16.14624,62.636
Gentianella campestris,18.27181,59.11122
Gentianella campestris,15.70745,59.76361
Gentianella campestris,16.48847,62.66309
Gentianella campestris,14.90046,57.86307
Gentianella campestris,11.25009,58.40892
Gentianella campestris,14.54125,63.35086
Gentianella campestris,14.81542,63.1248
Gentianella campestris,15.08917,63.38669
Gentianella campestris,14.75736,63.14145
Gentianella campestris,14.80035,63.14053
Gentianella campestris,14.4708,63.11028
Gentianella campestris,14.46134,63.11637
Gentianella campestris,17.48087,62.52252
Gentianella campestris,18.82199,60.03878
Gentianella campestris,14.80138,59.53879
Gentianella campestris,15.00604,59.54661
Gentianella campestris,17.4359,62.77859
Gentianella campestris,13.27073,57.38797
Gentianella campestris,19.02946,59.8532
Gentianella campestris,15.65903,58.84363
Gentianella campestris,15.1514,60.76959
Gentianella campestris,13.81548,58.34372
Gentianella campestris,14.07282,58.10526
Gentianella campestris,14.50732,58.61731
Gentianella campestris,12.535837,66.186864
Gentianella campestris,12.525426,66.191376
Gentianella campestris,12.528749,66.195756
Gentianella campestris,12.905323,66.354317
Gentianella campestris,12.859958,66.37122
Gentianella campestris,12.875715,66.370942
Gentianella campestris,11.888053,65.124028
Gentianella campestris,12.893079,66.35909
Gentianella campestris,14.05761,57.87486
Gentianella campestris,12.417412,64.254812
Gentianella campestris,17.9923,69.2278
Gentianella campestris,10.05116,62.717018
Gentianella campestris,8.042168,59.460927
Gentianella campestris,9.290781,61.493255
Gentianella campestris,10.907838,59.979742
Gentianella campestris,12.443706,65.90477
Gentianella campestris,16.55251,68.713061
Gentianella campestris,27.8342,71.036401
Gentianella campestris,9.710429,62.809354
Gentianella campestris,6.997229,59.836328
Gentianella campestris,14.548782,66.744769
Gentianella campestris,8.996277,61.715292
Gentianella campestris,14.786279,66.656637
Gentianella campestris,8.818213,61.291443
Gentianella campestris,11.793999,65.664507
Gentianella campestris,10.03994,62.643689
Gentianella campestris,11.784675,65.116582
Gentianella campestris,9.209798,61.639357
Gentianella campestris,9.690774,60.798562
Gentianella campestris,10.641991,60.260709
Gentianella campestris,18.90951,69.636473
Gentianella campestris,16.498162,68.744213
Gentianella campestris,10.161473,60.949095
Gentianella campestris,10.594928,60.437468
Gentianella campestris,16.501585,68.794433
Gentianella campestris,16.458268,68.678906
Gentianella campestris,7.531529,60.610304
Gentianella campestris,19.104651,69.719351
Gentianella campestris,8.817279,61.439093
Gentianella campestris,9.955615,60.854778
Gentianella campestris,10.663577,62.229696
Gentianella campestris,10.392097,61.4209
Gentianella campestris,8.969382,61.128415
Gentianella campestris,9.719565,62.792174
Gentianella campestris,8.441765,60.304733
Gentianella campestris,9.098398,61.786789
Gentianella campestris,9.214496,61.588677
Gentianella campestris,11.823662,65.613138
Gentianella campestris,14.489439,67.335639
Gentianella campestris,15.861023,69.20372
Gentianella campestris,9.654572,62.087835
Gentianella campestris,12.085062,65.390602
Gentianella campestris,14.439852,66.923838
Gentianella campestris,14.730026,67.023633
Gentianella campestris,8.598575,60.266332
Gentianella campestris,8.884167,61.828965
Gentianella campestris,13.532949,68.189478
Gentianella campestris,9.497106,61.353622
Gentianella campestris,11.407535,64.945715
Gentianella campestris,9.108674,61.779344
Gentianella campestris,18.900185,69.679174
Gentianella campestris,17.50529,69.152869
Gentianella campestris,9.702775,62.792035
Gentianella campestris,10.05178,62.678323
Gentianella campestris,10.936225,62.583074
Gentianella campestris,9.802309,62.962869
Gentianella campestris,10.062838,62.604361
Gentianella campestris,11.461892,62.357838
Gentianella campestris,12.344765,64.329209
Gentianella campestris,9.735636,62.825785
Gentianella campestris,18.908773,69.631006
Gentianella campestris,12.381992,66.04476
Gentianella campestris,11.7552,62.5861
Gentianella campestris,11.7544,62.5772
Gentianella campestris,11.7881,62.7292
Gentianella campestris,11.7873,62.7202
Gentianella campestris,11.3266,62.5849
Gentianella campestris,11.3929,62.6826
Gentianella campestris,11.8171,62.8274
Gentianella campestris,14.02012,63.38196
Gentianella campestris,16.34693,58.88703
Gentianella campestris,14.85177,63.09453
Gentianella campestris,14.82121,63.10976
Gentianella campestris,14.80315,63.11489
Gentianella campestris,17.57213,60.58217
Gentianella campestris,18.42202,60.23867
Gentianella campestris,17.60331,60.56649
Gentianella campestris,18.41965,60.22915
Gentianella campestris,17.86648,60.29954
Gentianella campestris,17.8673,60.3087
Gentianella campestris,18.10632,60.39925
Gentianella campestris,18.4052,60.23949
Gentianella campestris,13.1044,63.49035
Gentianella campestris,11.4032,64.1421
Gentianella campestris,12.2596,65.9522
Gentianella campestris,14.3795,62.96738
Gentianella campestris,9.30989,62.74173
Gentianella campestris,9.70053,62.42371
Gentianella campestris,9.46343,62.46535
Gentianella campestris,9.64406,62.51668
Gentianella campestris,9.63671,62.52474
Gentianella campestris,9.62179,62.51887
Gentianella campestris,11.52463,63.6593
Gentianella campestris,8.443666,60.589587
Gentianella campestris,9.765766,59.631623
Gentianella campestris,10.525387,60.350082
Gentianella campestris,10.505442,60.359694
Gentianella campestris,10.286337,61.235891
Gentianella campestris,10.53683,60.349834
Gentianella campestris,13.63847,58.1312
Gentianella campestris,13.69845,58.28305
Gentianella campestris,17.72668,62.54907
Gentianella campestris,12.29548,59.27705
Gentianella campestris,14.14863,59.82471
Gentianella campestris,12.57737,59.13359
Gentianella campestris,12.57348,60.66703
Gentianella campestris,15.24834,59.89334
Gentianella campestris,16.60279,62.14545
Gentianella campestris,16.47611,62.17175
Gentianella campestris,16.29019,62.22803
Gentianella campestris,16.52205,62.17148
Gentianella campestris,16.45185,62.18668
Gentianella campestris,16.55546,62.06895
Gentianella campestris,16.55309,62.15712
Gentianella campestris,16.54368,62.16633
Gentianella campestris,16.5949,62.14804
Gentianella campestris,16.02347,61.1108
Gentianella campestris,16.361,62.2033
Gentianella campestris,15.87812,61.14579
Gentianella campestris,17.16828,62.10798
Gentianella campestris,16.61245,62.15233
Gentianella campestris,16.09997,61.1123
Gentianella campestris,16.11217,62.09237
Gentianella campestris,15.21988,61.68545
Gentianella campestris,15.99256,62.28041
Gentianella campestris,16.32471,62.43563
Gentianella campestris,16.61522,62.59487
Gentianella campestris,16.56301,59.91617
Gentianella campestris,15.69414,57.82261
Gentianella campestris,15.24411,58.10399
Gentianella campestris,15.10608,58.13643
Gentianella campestris,15.07382,58.23091
Gentianella campestris,16.76314,62.25379
Gentianella campestris,18.79435,59.93323
Gentianella campestris,15.54025,57.87895
Gentianella campestris,15.76339,58.63491
Gentianella campestris,15.95663,62.62658
Gentianella campestris,14.78618,59.43459
Gentianella campestris,14.99485,62.92813
Gentianella campestris,15.35448,62.80153
Gentianella campestris,14.54313,63.19825
Gentianella campestris,16.63781,58.49429
Gentianella campestris,13.88636,63.41049
Gentianella campestris,13.98216,63.39638
Gentianella campestris,13.2692,63.32031
Gentianella campestris,13.82815,63.40498
Gentianella campestris,14.04111,63.3731
Gentianella campestris,13.9186,63.49352
Gentianella campestris,14.55705,63.34616
Gentianella campestris,12.96552,63.75112
Gentianella campestris,12.32663,58.84839
Gentianella campestris,11.54872,58.0631
Gentianella campestris,11.69535,57.99352
Gentianella campestris,14.8284,63.51022
Gentianella campestris,15.21658,60.98314
Gentianella campestris,15.96051,60.18945
Gentianella campestris,17.305,58.83111
Gentianella campestris,16.74046,58.17111
Gentianella campestris,15.47558,58.28641
Gentianella campestris,15.59827,62.71732
Gentianella campestris,15.08867,63.39157
Gentianella campestris,14.41378,63.33801
Gentianella campestris,15.52724,62.80033
Gentianella campestris,12.76406,59.93806
Gentianella campestris,12.79726,59.94474
Gentianella campestris,14.36396,59.75073
Gentianella campestris,12.8158,59.92218
Gentianella campestris,12.84992,59.8272
Gentianella campestris,14.9455,62.99394
Gentianella campestris,14.88469,62.99028
Gentianella campestris,18.33619,59.72478
Gentianella campestris,12.41659,59.52266
Gentianella campestris,15.01313,62.98888
Gentianella campestris,12.49033,58.81112
Gentianella campestris,14.87602,61.18541
Gentianella campestris,13.32264,61.00594
Gentianella campestris,14.88083,63.37549
Gentianella campestris,17.33753,60.48278
Gentianella campestris,13.34716,60.96577
Gentianella campestris,13.93195,61.33552
Gentianella campestris,14.78914,61.18117
Gentianella campestris,15.21801,60.66148
Gentianella campestris,13.89151,60.2477
Gentianella campestris,13.33482,60.99006
Gentianella campestris,13.97503,61.16417
Gentianella campestris,14.7665,61.15956
Gentianella campestris,14.62923,61.10419
Gentianella campestris,15.16766,61.12881
Gentianella campestris,15.25721,60.97367
Gentianella campestris,15.39728,60.81233
Gentianella campestris,15.33266,60.67712
Gentianella campestris,17.45948,62.91987
Gentianella campestris,14.25719,59.85369
Gentianella campestris,14.2542,59.80175
Gentianella campestris,15.181,60.33461
Gentianella campestris,15.36029,60.79638
Gentianella campestris,12.53923,59.34999
Gentianella campestris,12.82381,59.86516
Gentianella campestris,14.63383,62.90299
Gentianella campestris,18.43262,60.04269
Gentianella campestris,11.10064,58.96316
Gentianella campestris,16.8038,59.27959
Gentianella campestris,15.33221,59.35062
Gentianella campestris,15.03388,57.51107
Gentianella campestris,16.95637,62.07865
Gentianella campestris,7.862922,62.013211
Gentianella campestris,14.02081,63.38674
Gentianella campestris,12.33647,58.94659
Gentianella campestris,14.10593,58.41807
Gentianella campestris,8.971946,62.507937
Gentianella campestris,13.078707,66.107963
Gentianella campestris,17.58016,60.57924
Gentianella campestris,15.270569,66.938949
Gentianella campestris,18.43256,62.89171
Gentianella campestris,10.095123,61.62619
Gentianella campestris,14.44388,63.08431
Gentianella campestris,9.9584,59.7158
Gentianella campestris,11.0105,62.518
Gentianella campestris,11.7494,62.9683
Gentianella campestris,9.6252,59.9261
Gentianella campestris,11.4386,64.1415
Gentianella campestris,15.54371,57.96712
Gentianella campestris,22.028326,70.094998
Gentianella campestris,9.569313,61.010245
Gentianella campestris,9.164181,61.940844
Gentianella campestris,10.9581,63.2884
Gentianella campestris,17.73958,59.84092
Gentianella campestris,18.19335,59.96009
Gentianella campestris,18.10492,60.27157
Gentianella campestris,20.625871,69.516772
Gentianella campestris,13.183486,66.39622
Gentianella campestris,8.130993,61.668663
Gentianella campestris,14.372604,66.91596
Gentianella campestris,6.086418,60.396383
Gentianella campestris,10.453524,60.328643
Gentianella campestris,15.015053,67.972156
Gentianella campestris,5.292667,59.574244
Gentianella campestris,9.025257,61.488869
Gentianella campestris,10.918079,62.188851
Gentianella campestris,14.455052,66.959775
Gentianella campestris,14.70534,67.014707
Gentianella campestris,15.102495,67.970778
Gentianella campestris,9.458469,62.609837
Gentianella campestris,9.947485,59.710029
Gentianella campestris,13.660411,66.295177
Gentianella campestris,15.058073,67.978604
Gentianella campestris,10.06892,59.719026
Gentianella campestris,9.123515,62.580766
Gentianella campestris,18.982246,69.604988
Gentianella campestris,15.004111,67.969922
Gentianella campestris,18.978725,69.600226
Gentianella campestris,9.59442,62.293558
Gentianella campestris,10.564978,60.322244
Gentianella campestris,14.560981,66.735383
Gentianella campestris,10.398053,60.313908
Gentianella campestris,12.25506,65.975168
Gentianella campestris,10.488073,60.326451
Gentianella campestris,20.720253,70.044041
Gentianella campestris,8.576081,60.681356
Gentianella campestris,14.973281,67.955203
Gentianella campestris,10.435127,60.317426
Gentianella campestris,22.264259,69.709896
Gentianella campestris,9.013893,61.491064
Gentianella campestris,8.94554,60.782697
Gentianella campestris,14.024992,67.022525
Gentianella campestris,6.111652,60.404774
Gentianella campestris,14.986333,67.971681
Gentianella campestris,16.959941,68.737797
Gentianella campestris,14.966391,67.917889
Gentianella campestris,11.632698,65.327099
Gentianella campestris,10.059694,59.715873
Gentianella campestris,13.981137,67.430324
Gentianella campestris,9.026631,61.011782
Gentianella campestris,9.442372,62.604377
Gentianella campestris,10.074687,59.708565
Gentianella campestris,10.424248,60.334464
Gentianella campestris,9.63921,61.385917
Gentianella campestris,9.541096,62.061318
Gentianella campestris,10.471212,63.380205
Gentianella campestris,9.975486,59.71383
Gentianella campestris,10.45736,60.337598
Gentianella campestris,10.701145,62.113976
Gentianella campestris,8.943052,61.813613
Gentianella campestris,9.309403,61.495326
Gentianella campestris,14.972167,67.970646
Gentianella campestris,13.44363,66.924324
Gentianella campestris,10.471509,60.324285
Gentianella campestris,7.484988,60.393423
Gentianella campestris,10.566703,61.708199
Gentianella campestris,11.71811,65.339077
Gentianella campestris,15.090322,67.97599
Gentianella campestris,10.430132,60.329417
Gentianella campestris,13.635878,68.121688
Gentianella campestris,9.63709,62.372409
Gentianella campestris,14.70632,67.009595
Gentianella campestris,9.593118,62.442552
Gentianella campestris,14.516982,67.286647
Gentianella campestris,13.179112,66.384812
Gentianella campestris,8.136015,61.664826
Gentianella campestris,10.41054,60.314962
Gentianella campestris,10.086113,61.111703
Gentianella campestris,7.270973,61.896234
Gentianella campestris,10.447227,60.325183
Gentianella campestris,20.353704,69.346899
Gentianella campestris,10.473494,60.338572
Gentianella campestris,10.481489,60.321092
Gentianella campestris,8.163593,62.621778
Gentianella campestris,15.078384,67.976714
Gentianella campestris,14.702873,67.496308
Gentianella campestris,16.30793,58.87073
Gentianella campestris,16.85286,59.34003
Gentianella campestris,16.07433,58.71312
Gentianella campestris,17.63184,60.556
Gentianella campestris,17.90084,60.58594
Gentianella campestris,17.59147,60.55705
Gentianella campestris,18.42581,60.20316
Gentianella campestris,17.34455,60.58692
Gentianella campestris,18.41734,62.89809
Gentianella campestris,18.44681,62.87831
Gentianella campestris,17.03711,59.1577
Gentianella campestris,16.37615,59.26025
Gentianella campestris,16.74809,59.35733
Gentianella campestris,15.99329,59.19473
Gentianella campestris,16.15492,59.03136
Gentianella campestris,16.10673,59.12915
Gentianella campestris,16.33413,59.10939
Gentianella campestris,16.17651,59.17171
Gentianella campestris,16.23664,58.89536
Gentianella campestris,16.17219,59.21288
Gentianella campestris,16.36638,59.27064
Gentianella campestris,16.81909,58.97078
Gentianella campestris,16.17213,59.17617
Gentianella campestris,16.30927,58.94605
Gentianella campestris,16.96538,58.67563
Gentianella campestris,14.94529,63.46213
Gentianella campestris,14.95549,63.46205
Gentianella campestris,14.59286,63.30337
Gentianella campestris,16.27833,59.03672
Gentianella campestris,11.74434,57.73622
Gentianella campestris,18.61662,59.66174
Gentianella campestris,17.61788,58.99586
Gentianella campestris,18.74254,59.98028
Gentianella campestris,11.58478,57.97526
